"","class","order","family","genus","species","subspecies","common_name","female_maturity_d","adult_body_mass_g","maximum_longevity_y","C","C_E","E_alpha","I","taxaname","I_m","log_bodymass","log_C_E","log_I_m","log_E_alpha","Species","Age_at_maturity_avg_y"
"805","Mammalia","Rodentia","Heteromyidae","Perognathus","inornatus",NA,"San Joaquin Pocket Mouse",150.8611067,8.575,8.333333333,2.76081632653061,21.8657073601248,19.1620333635336,4,"Perognathus_inornatus",0.466472303206997,2.148850993052,3.08491953559358,-0.762556631932113,2.95293089235719,NA,NA
"806","Mammalia","Rodentia","Heteromyidae","Perognathus","longimembris",NA,"Little Pocket Mouse",150.8611067,8.35,8.333333333,2.66467065868263,21.1042322062345,19.1620333635336,4,"Perognathus_longimembris",0.479041916167665,2.12226153886276,3.04947359886337,-0.735967177742873,2.95293089235719,NA,NA
"807","Mammalia","Rodentia","Muridae","Acomys","airensis",NA,"Western Saharan Spiny mouse",58,45.2,7.483333333,2.40606415929204,17.6230466417203,46.0933908025,12.58,"Acomys_airensis",0.278318584070796,3.81109708683819,2.8692075137178,-1.27898883556589,3.83066957318451,NA,NA
"808","Mammalia","Rodentia","Muridae","Acomys","cahirinus",NA,"Northeast African Spiny Mouse",58,45.2,7.483333333,2.40606415929204,17.6230466417203,46.0933908025,12.58,"Acomys_cahirinus",0.278318584070796,3.81109708683819,2.8692075137178,-1.27898883556589,3.83066957318451,NA,NA
"809","Mammalia","Rodentia","Muridae","Acomys","chudeaui",NA,"Chudeau's Spiny Mouse",58,45.2,7.483333333,2.40606415929204,17.6230466417203,46.0933908025,12.58,"Acomys_chudeaui",0.278318584070796,3.81109708683819,2.8692075137178,-1.27898883556589,3.83066957318451,NA,NA
"810","Mammalia","Rodentia","Muridae","Acomys","cineraceus",NA,"Gray Spiny Mouse",58,43.6,7.483333333,2.49436009174312,18.2697639496733,46.0933908025,12.58,"Acomys_cineraceus",0.288532110091743,3.77505715035499,2.905247450201,-1.24294889908269,3.83066957318451,NA,NA
"811","Mammalia","Rodentia","Muridae","Acomys","dimidiatus",NA,"Eastern Spiny Mouse",58,45.2,7.483333333,2.40606415929204,17.6230466417203,46.0933908025,12.58,"Acomys_dimidiatus",0.278318584070796,3.81109708683819,2.8692075137178,-1.27898883556589,3.83066957318451,NA,NA
"812","Mammalia","Rodentia","Muridae","Acomys","ignitus",NA,"Fiery Spiny Mouse",58,45.2,7.483333333,2.40606415929204,17.6230466417203,46.0933908025,12.58,"Acomys_ignitus",0.278318584070796,3.81109708683819,2.8692075137178,-1.27898883556589,3.83066957318451,NA,NA
"813","Mammalia","Rodentia","Muridae","Acomys","johannis",NA,"Johan's Spiny Mouse",58,43.6,7.483333333,2.49436009174312,18.2697639496733,46.0933908025,12.58,"Acomys_johannis",0.288532110091743,3.77505715035499,2.905247450201,-1.24294889908269,3.83066957318451,NA,NA
"814","Mammalia","Rodentia","Muridae","Acomys","kempi",NA,"Kemp's Spiny Mouse",58,43.6,7.483333333,2.49436009174312,18.2697639496733,46.0933908025,12.58,"Acomys_kempi",0.288532110091743,3.77505715035499,2.905247450201,-1.24294889908269,3.83066957318451,NA,NA
"815","Mammalia","Rodentia","Muridae","Acomys","minous",NA,"Crete Spiny Mouse",58,45.2,7.483333333,2.40606415929204,17.6230466417203,46.0933908025,12.58,"Acomys_minous",0.278318584070796,3.81109708683819,2.8692075137178,-1.27898883556589,3.83066957318451,NA,NA
"816","Mammalia","Rodentia","Muridae","Acomys","mullah",NA,"Mullah Spiny Mouse",58,45.2,7.483333333,2.40606415929204,17.6230466417203,46.0933908025,12.58,"Acomys_mullah",0.278318584070796,3.81109708683819,2.8692075137178,-1.27898883556589,3.83066957318451,NA,NA
"817","Mammalia","Rodentia","Muridae","Acomys","nesiotes",NA,"Cyprus Spiny Mouse",58,45.2,7.483333333,2.40606415929204,17.6230466417203,46.0933908025,12.58,"Acomys_nesiotes",0.278318584070796,3.81109708683819,2.8692075137178,-1.27898883556589,3.83066957318451,NA,NA
"818","Mammalia","Rodentia","Muridae","Acomys","seurati",NA,"Seurat's Spiny Mouse",58,45.2,7.483333333,2.40606415929204,17.6230466417203,46.0933908025,12.58,"Acomys_seurati",0.278318584070796,3.81109708683819,2.8692075137178,-1.27898883556589,3.83066957318451,NA,NA
"819","Mammalia","Rodentia","Muridae","Apodemus","alpicola",NA,"Alpine Field Mouse",51.41406,29.375,4.5,4.56102127659574,19.8821282883078,30.9465142414351,8.7,"Apodemus_alpicola",0.296170212765957,3.38014397246432,2.98982125225419,-1.21682094680379,3.43226036730921,NA,NA
"820","Mammalia","Rodentia","Muridae","Apodemus","flavicollis",NA,"Yellow-necked Field Mouse",51.41406,29.375,4.5,4.56102127659574,19.8821282883078,30.9465142414351,8.7,"Apodemus_flavicollis",0.296170212765957,3.38014397246432,2.98982125225419,-1.21682094680379,3.43226036730921,NA,NA
"821","Mammalia","Rodentia","Muridae","Apodemus","gurkha",NA,"Nepalese Field Mouse",51.41406,29.375,4.5,4.56102127659574,19.8821282883078,30.9465142414351,8.7,"Apodemus_gurkha",0.296170212765957,3.38014397246432,2.98982125225419,-1.21682094680379,3.43226036730921,NA,NA
"822","Mammalia","Rodentia","Muridae","Apodemus","latronum",NA,"Large-eared Field Mouse",51.41406,29.4,5.3,4.32514285714286,22.314015624047,36.6258945510236,8.7,"Apodemus_latronum",0.295918367346939,3.38099467434464,3.10521498436107,-1.2176716486841,3.60075549164028,NA,NA
"823","Mammalia","Rodentia","Muridae","Apodemus","peninsulae",NA,"Korean Field Mouse",51.41406,29.4,5.3,3.89428571428571,20.0911634929159,36.6258945510236,8.7,"Apodemus_peninsulae",0.295918367346939,3.38099467434464,3.00028009118254,-1.2176716486841,3.60075549164028,NA,NA
"824","Mammalia","Rodentia","Muridae","Apodemus","ponticus",NA,"Caucasus Field Mouse",51.41406,29.375,4.5,4.56102127659574,19.8821282883078,30.9465142414351,8.7,"Apodemus_ponticus",0.296170212765957,3.38014397246432,2.98982125225419,-1.21682094680379,3.43226036730921,NA,NA
"825","Mammalia","Rodentia","Muridae","Apodemus","rusiges",NA,"Kashmir Field Mouse",52,24.8,6.325,6.14481350806452,37.9905199524276,43.3966346153846,8.7,"Apodemus_rusiges",0.350806451612903,3.21084365317094,3.63733665366622,-1.0475206275104,3.77038189467539,NA,NA
"826","Mammalia","Rodentia","Muridae","Arvicanthis","ansorgei",NA,"Sudanian Arvicanthis",51.89,95.8,6.7,3.96398747390397,25.9951782394829,46.1285411447292,21.7,"Arvicanthis_ansorgei",0.22651356993737,4.56226268497681,3.25791106849549,-1.4849504244304,3.83143187219927,NA,NA
"827","Mammalia","Rodentia","Muridae","Arvicanthis","niloticus",NA,"African Arvicanthis",51.89,95.8,6.7,3.96398747390397,25.9951782394829,46.1285411447292,21.7,"Arvicanthis_niloticus",0.22651356993737,4.56226268497681,3.25791106849549,-1.4849504244304,3.83143187219927,NA,NA
"828","Mammalia","Rodentia","Muridae","Arvicanthis","rufinus",NA,"Guinean Arvicanthis",55.39352,89.84,6.7,4.23356634016029,27.7223954606219,43.1477631318609,22.36,"Arvicanthis_rufinus",0.248886910062333,4.49803031043019,3.32224058691638,-1.39075666214329,3.76463057683141,NA,NA
"829","Mammalia","Rodentia","Muridae","Bandicota","indica",NA,"Greater Bandicoot Rat",115.77776,200,4.2,4.8775023,18.9383691375648,12.2408849506157,39.7,"Bandicota_indica",0.1985,5.29831736654804,2.94118997726937,-1.61696617885489,2.50478157435758,NA,NA
"830","Mammalia","Rodentia","Muridae","Gerbilliscus","brantsii",NA,"Highveld Gerbil",136.309,82.205,0.75,6.09816921111855,2.29626979327491,1.00830466073407,45,"Gerbilliscus_brantsii",0.547411957910103,4.40921612746284,0.831285977335814,-0.602553637692521,0.00827036677475925,NA,NA
"831","Mammalia","Rodentia","Muridae","Gerbilliscus","kempi",NA,"Northern Savanna Gerbil",98.9585,113,5,2.28318584070796,10.7969137349982,17.4420742028224,30,"Gerbilliscus_kempi",0.265486725663717,4.72738781871234,2.37926032801355,-1.32619043705019,2.85888534505686,NA,NA
"832","Mammalia","Rodentia","Muridae","Gerbilliscus","validus",NA,"Southern Savanna Gerbil",98.917,113,5,2.28318584070796,10.7971733301006,17.4498114580911,30,"Gerbilliscus_validus",0.265486725663717,4.72738781871234,2.37928437117885,-1.32619043705019,2.85932884389615,NA,NA
"833","Mammalia","Rodentia","Muridae","Gerbillus","floweri",NA,"Flower's Gerbil",78.15,39.9,8.2,4.54887218045113,36.3267947265424,37.29814459373,11,"Gerbillus_floweri",0.275689223057644,3.68637632389582,3.5925556157112,-1.28848105109745,3.61894358261711,NA,NA
"834","Mammalia","Rodentia","Muridae","Gerbillus","hesperinus",NA,"Moroccan Gerbil",78.15,39.9,8.2,4.54887218045113,36.3267947265424,37.29814459373,11,"Gerbillus_hesperinus",0.275689223057644,3.68637632389582,3.5925556157112,-1.28848105109745,3.61894358261711,NA,NA
"835","Mammalia","Rodentia","Muridae","Gerbillus","pyramidum",NA,"Greater Egyptian Gerbil",78.15,39.9,8.2,4.54887218045113,36.3267947265424,37.29814459373,11,"Gerbillus_pyramidum",0.275689223057644,3.68637632389582,3.5925556157112,-1.28848105109745,3.61894358261711,NA,NA
"836","Mammalia","Rodentia","Muridae","Gerbillus","tarabuli",NA,"Tarabul's Gerbil",78.48962,39.9,8.2,4.66604010025063,37.2581433032238,37.1324307596342,11,"Gerbillus_tarabuli",0.275689223057644,3.68637632389582,3.61787053310049,-1.28848105109745,3.61449073223616,NA,NA
"837","Mammalia","Rodentia","Muridae","Hydromys","chrysogaster",NA,"Common Water Rat",163,738.085,7.3,1.63720980645861,11.2204940571403,15.3466257668712,150,"Hydromys_chrysogaster",0.20322862542932,6.60405899411997,2.41774193273831,-1.59342370002371,2.7308956301215,NA,NA
"838","Mammalia","Rodentia","Muridae","Lemniscomys","striatus",NA,"Typical Lemniscomys",167.70236,42.3,4.825,3.21985815602837,14.0564243380939,9.50149204817392,15,"Lemniscomys_striatus",0.354609929078014,3.74478708605223,2.64307953953653,-1.03673688495002,2.25144884397674,NA,NA
"839","Mammalia","Rodentia","Muridae","Mastomys","erythroleucus",NA,"Reddish-white Mastomys",113.201,53.81,4.075,9.08425199776993,34.2009394651603,12.1392390526585,17.25,"Mastomys_erythroleucus",0.320572384315183,3.98545932350133,3.5322531134328,-1.13764718002396,2.4964431026667,NA,NA
"840","Mammalia","Rodentia","Muridae","Mastomys","natalensis",NA,"Natal Mastomys",72.19886,41.675,2.908333333,5.23227714457109,14.1822349447431,13.7030253184746,12.685,"Mastomys_natalensis",0.304379124175165,3.72990142863686,2.65199012114869,-1.18948123558561,2.6176166346216,NA,NA
"841","Mammalia","Rodentia","Muridae","Melomys","obiensis",NA,"Obi Island Melomys",115.77776,140.84,4.2,6.0033175944334,23.3096855030529,12.2408849506157,38.345,"Melomys_obiensis",0.272259301334848,4.94762449428685,3.14886896102413,-1.30100035307003,2.50478157435758,NA,NA
"842","Mammalia","Rodentia","Muridae","Meriones","grandis",NA,"Moroccan Jird",97.24248,137.8,4.658333333,3.89831277213353,17.1210605979908,16.4850709951556,25,"Meriones_grandis",0.181422351233672,4.92580335857956,2.84030931961194,-1.70692753371136,2.80245518316626,NA,NA
"843","Mammalia","Rodentia","Muridae","Meriones","hurrianae",NA,"Indian Desert Jird",78.22698,70.6,0.833333333,4.34971671388102,2.69253049559952,2.88825781776313,20.5,"Meriones_hurrianae",0.290368271954674,4.2570301444992,0.990481456112222,-1.23660525835483,1.06065348912471,NA,NA
"844","Mammalia","Rodentia","Muridae","Meriones","shawi",NA,"Shaw's Jird",97.24248,137.8,4.658333333,3.89831277213353,17.1210605979908,16.4850709951556,25,"Meriones_shawi",0.181422351233672,4.92580335857956,2.84030931961194,-1.70692753371136,2.80245518316626,NA,NA
"845","Mammalia","Rodentia","Muridae","Meriones","tristrami",NA,"Tristram's Jird",97.24248,111.62,4.658333333,4.79553395448844,21.0615802871003,16.4850709951556,25,"Meriones_tristrami",0.223974198172371,4.71510024536029,3.04745054126485,-1.49622442049209,2.80245518316626,NA,NA
"846","Mammalia","Rodentia","Muridae","Meriones","unguiculatus",NA,"Mongolian Jird",56.5,58.1,6.3,4.72564543889845,29.0400622450664,39.6991150442478,14.3,"Meriones_unguiculatus",0.246127366609294,4.06216566385787,3.36867633337945,-1.401906126592,3.68132889636781,NA,NA
"847","Mammalia","Rodentia","Muridae","Mesembriomys","gouldii",NA,"Black-footed Mesembriomys",70.61152,900,7.816666667,3.83724444444444,29.2521219397355,39.4053521784406,440.5,"Mesembriomys_gouldii",0.489444444444444,6.80239476332431,3.37595211599483,-0.714484317948077,3.67390164917059,NA,NA
"848","Mammalia","Rodentia","Muridae","Mus","caroli",NA,"Ryukyu Mouse",53.355,18.65,6,12.7310030831099,74.5250248835929,40.0458251335395,8.95,"Mus_caroli",0.479892761394102,2.92584614608982,4.31113497345999,-0.734192613803061,3.69002442672105,NA,NA
"849","Mammalia","Rodentia","Muridae","Mus","indutus",NA,"Desert Pygmy Mouse",60,7.25,4.3,7.78990344827586,32.216052753897,25.1583333333333,3.33,"Mus_indutus",0.459310344827586,1.98100146886658,3.47246486105393,-0.778029164874231,3.22518918692479,NA,NA
"850","Mammalia","Rodentia","Muridae","Mus","macedonicus",NA,"Macedonian Mouse",53.355,20.5,6,12.1108343902439,70.8946677965553,40.0458251335395,8.95,"Mus_macedonicus",0.436585365853658,3.02042488614436,4.26119522332701,-0.828771353857599,3.69002442672105,NA,NA
"851","Mammalia","Rodentia","Muridae","Mus","mahomet",NA,"Mahomet Mouse",72.19886,41.5,2.908333333,5.25434096385542,14.2420395499317,13.7030253184746,12.685,"Mus_mahomet",0.30566265060241,3.72569342723665,2.6561981225489,-1.18527323418541,2.6176166346216,NA,NA
"852","Mammalia","Rodentia","Muridae","Mus","minutoides",NA,"Southern African Pygmy Mouse",60,7.585,4.3,7.34048780487805,30.3574420314066,25.1583333333333,3.33,"Mus_minutoides",0.439024390243902,2.0261726128005,3.41304169441281,-0.823200308808143,3.22518918692479,NA,NA
"853","Mammalia","Rodentia","Muridae","Mus","musculoides",NA,"Subsaharan Pygmy Mouse",60,7.585,4.3,7.34048780487805,30.3574420314066,25.1583333333333,3.33,"Mus_musculoides",0.439024390243902,2.0261726128005,3.41304169441281,-0.823200308808143,3.22518918692479,NA,NA
"854","Mammalia","Rodentia","Muridae","Mus","musculus",NA,"House Mouse",53.355,20.5,6,12.1108343902439,70.8946677965553,40.0458251335395,8.95,"Mus_musculus",0.436585365853658,3.02042488614436,4.26119522332701,-0.828771353857599,3.69002442672105,NA,NA
"855","Mammalia","Rodentia","Muridae","Mus","neavei",NA,"Neave's Mouse",60,7.585,4.3,7.34048780487805,30.3574420314066,25.1583333333333,3.33,"Mus_neavei",0.439024390243902,2.0261726128005,3.41304169441281,-0.823200308808143,3.22518918692479,NA,NA
"856","Mammalia","Rodentia","Muridae","Mus","orangiae",NA,"Orange Mouse",60,7.585,4.3,7.34048780487805,30.3574420314066,25.1583333333333,3.33,"Mus_orangiae",0.439024390243902,2.0261726128005,3.41304169441281,-0.823200308808143,3.22518918692479,NA,NA
"857","Mammalia","Rodentia","Muridae","Mus","spicilegus",NA,"Mound-building Mouse",64.71,19.9,6,12.3804360552764,72.0877176545708,32.843300880853,8.95,"Mus_spicilegus",0.449748743718593,2.99071973173045,4.27788367824782,-0.799066199443683,3.49174779356631,NA,NA
"858","Mammalia","Rodentia","Muridae","Mus","spretus",NA,"Western Mediterranean Mouse",42,19.9,6,11.931316959799,70.2149830949267,51.1428571428571,8.95,"Mus_spretus",0.449748743718593,2.99071973173045,4.25156172265855,-0.799066199443683,3.93462283734539,NA,NA
"859","Mammalia","Rodentia","Muridae","Mus","vulcani",NA,"Javan Shrew-like Mouse",90.79444,60.315,3.908333333,4.88693251056951,17.8841275268653,14.7117733921262,22.125,"Mus_vulcani",0.366824173091271,4.09958082901735,2.88391358912607,-1.00287263812335,2.68864808425559,NA,NA
"860","Mammalia","Rodentia","Muridae","Notomys","alexis",NA,"Spinifex Hopping Mouse",76.09,33.67,6.408333333,5.40057915057915,33.4828755866062,29.7404608561572,12.5,"Notomys_alexis",0.371250371250371,3.51660723317298,3.51103413161655,-0.990878588864728,3.39250843708401,NA,NA
"861","Mammalia","Rodentia","Muridae","Otomys","anchietae",NA,"Angolan Vlei Rat",97.8836,114.45,1.833333333,1.79816513761468,2.81441450402966,5.83635120229538,30,"Otomys_anchietae",0.262123197903014,4.74013804639858,1.03475424849472,-1.33894066473642,1.76410580744744,NA,NA
"862","Mammalia","Rodentia","Muridae","Otomys","angoniensis",NA,"Angoni Vlei Rat",82.1772,114.45,1.833333333,2.43250327653997,3.91192822100045,7.14297233959054,30,"Otomys_angoniensis",0.262123197903014,4.74013804639858,1.36403040358922,-1.33894066473642,1.96612898378546,NA,NA
"863","Mammalia","Rodentia","Muridae","Otomys","barbouri",NA,"Barbour's Vlei Rat",97.8836,114.45,1.833333333,1.79816513761468,2.81441450402966,5.83635120229538,30,"Otomys_barbouri",0.262123197903014,4.74013804639858,1.03475424849472,-1.33894066473642,1.76410580744744,NA,NA
"864","Mammalia","Rodentia","Muridae","Otomys","burtoni",NA,"Burton's Vlei Rat",82.1772,114.45,1.833333333,1.86631716906946,3.00139320404345,7.14297233959054,30,"Otomys_burtoni",0.262123197903014,4.74013804639858,1.09907658221499,-1.33894066473642,1.96612898378546,NA,NA
"865","Mammalia","Rodentia","Muridae","Otomys","cuanzensis",NA,"Cuanza Vlei Rat",82.1772,130.65,1.833333333,2.62686567164179,4.22449994323942,7.14297233959054,30,"Otomys_cuanzensis",0.229621125143513,4.87252199196662,1.44090089717472,-1.47132461030447,1.96612898378546,NA,NA
"866","Mammalia","Rodentia","Muridae","Otomys","dollmani",NA,"Dollman's Vlei Rat",91.24,114.45,1.833333333,1.83813892529489,2.91043699107475,6.3341370730491,30,"Otomys_dollmani",0.262123197903014,4.74013804639858,1.06830323866341,-1.33894066473642,1.84595358871732,NA,NA
"867","Mammalia","Rodentia","Muridae","Otomys","irroratus",NA,"Southern African Vlei Rat",97.8836,114.45,1.833333333,1.79816513761468,2.81441450402966,5.83635120229538,30,"Otomys_irroratus",0.262123197903014,4.74013804639858,1.03475424849472,-1.33894066473642,1.76410580744744,NA,NA
"868","Mammalia","Rodentia","Muridae","Otomys","lacustris",NA,"Tanzanian Vlei Rat",97.8836,114.45,1.833333333,1.79816513761468,2.81441450402966,5.83635120229538,30,"Otomys_lacustris",0.262123197903014,4.74013804639858,1.03475424849472,-1.33894066473642,1.76410580744744,NA,NA
"869","Mammalia","Rodentia","Muridae","Otomys","laminatus",NA,"KwaZulu Vlei Rat",97.8836,130.65,1.833333333,1.5752009184845,2.46544003051048,5.83635120229538,30,"Otomys_laminatus",0.229621125143513,4.87252199196662,0.902370302926675,-1.47132461030447,1.76410580744744,NA,NA
"870","Mammalia","Rodentia","Muridae","Otomys","maximus",NA,"Okavango Vlei Rat",82.1772,130.65,1.833333333,2.62686567164179,4.22449994323942,7.14297233959054,30,"Otomys_maximus",0.229621125143513,4.87252199196662,1.44090089717472,-1.47132461030447,1.96612898378546,NA,NA
"871","Mammalia","Rodentia","Muridae","Otomys","orestes",NA,"Afroalpine Vlei Rat",91.24,114.45,1.833333333,1.86598951507208,2.95453452124255,6.3341370730491,30,"Otomys_orestes",0.262123197903014,4.74013804639858,1.08334111602795,-1.33894066473642,1.84595358871732,NA,NA
"872","Mammalia","Rodentia","Muridae","Otomys","saundersiae",NA,"Saunders' Vlei Rat",82.1772,114.45,1.833333333,2.43250327653997,3.91192822100045,7.14297233959054,30,"Otomys_saundersiae",0.262123197903014,4.74013804639858,1.36403040358922,-1.33894066473642,1.96612898378546,NA,NA
"873","Mammalia","Rodentia","Muridae","Otomys","tropicalis",NA,"East African Vlei Rat",97.8836,114.45,1.833333333,1.7300131061599,2.70774573273991,5.83635120229538,30,"Otomys_tropicalis",0.262123197903014,4.74013804639858,0.996116455789306,-1.33894066473642,1.76410580744744,NA,NA
"874","Mammalia","Rodentia","Muridae","Praomys","delectorum",NA,"East African Praomys",74.2,36.97,5.2,3.97619691641872,19.8679121538752,24.5795148247978,10.5,"Praomys_delectorum",0.28401406545848,3.61010677294854,2.98910597574727,-1.25873151578506,3.20191336532623,NA,NA
"875","Mammalia","Rodentia","Muridae","Praomys","jacksoni",NA,"Jackson's Praomys",74.2,37.1,5.2,3.9622641509434,19.7982941328509,24.5795148247978,10.5,"Praomys_jacksoni",0.283018867924528,3.61361696961339,2.98559577908242,-1.26224171244991,3.20191336532623,NA,NA
"876","Mammalia","Rodentia","Muridae","Praomys","lukolelae",NA,"Lukolela Praomys",81.87284,37.035,5.2,3.96921830700689,19.749603209108,22.182290977081,10.5,"Praomys_lukolelae",0.283515593357635,3.61186341146525,2.98313340046724,-1.26048815430177,3.09929426680822,NA,NA
"877","Mammalia","Rodentia","Muridae","Praomys","minor",NA,"Least Praomys",74.2,37.1,5.2,3.9622641509434,19.7982941328509,24.5795148247978,10.5,"Praomys_minor",0.283018867924528,3.61361696961339,2.98559577908242,-1.26224171244991,3.20191336532623,NA,NA
"878","Mammalia","Rodentia","Muridae","Praomys","rostratus",NA,"West African Praomys",81.87284,36.97,5.2,3.97619691641872,19.7843266120994,22.182290977081,10.5,"Praomys_rostratus",0.28401406545848,3.61010677294854,2.98489003898395,-1.25873151578506,3.09929426680822,NA,NA
"879","Mammalia","Rodentia","Muridae","Praomys","tullbergi",NA,"Tullberg's Praomys",81.87284,36.97,5.2,3.97619691641872,19.7843266120994,22.182290977081,10.5,"Praomys_tullbergi",0.28401406545848,3.61010677294854,2.98489003898395,-1.25873151578506,3.09929426680822,NA,NA
"880","Mammalia","Rodentia","Muridae","Psammomys","obesus",NA,"Fat Sand Rat",100,177.33,3.2,2.71584052331811,7.94662377781846,10.68,40,"Psammomys_obesus",0.225568149777251,5.17801240350439,2.07274715642787,-1.48913294939045,2.36837283353205,NA,NA
"881","Mammalia","Rodentia","Muridae","Psammomys","vexillaris",NA,"Lesser Sand Rat",100,177.33,3.2,2.71584052331811,7.94662377781846,10.68,40,"Psammomys_vexillaris",0.225568149777251,5.17801240350439,2.07274715642787,-1.48913294939045,2.36837283353205,NA,NA
"882","Mammalia","Rodentia","Muridae","Pseudomys","albocinereus",NA,"Ash-gray Pseudomys",76.715,28.25,2.658333333,5.22718046017699,12.7969492905044,11.6480045173043,16.34,"Pseudomys_albocinereus",0.578407079646018,3.34109345759245,2.54920680583953,-0.547477368160593,2.45513487927228,NA,NA
"883","Mammalia","Rodentia","Muridae","Rattus","andamanensis",NA,"Indochinese Forest Rat",102.645,197.97,4.2,5.68474996211547,22.2772891289361,13.9349700423791,39.69,"Rattus_andamanensis",0.200484921957872,5.28811550406344,3.10356773480787,-1.60701623726847,2.63440151112027,NA,NA
"884","Mammalia","Rodentia","Muridae","Rattus","argentiventer",NA,"Ricefield Rat",90,200,4.2,5.90837247,23.3583054087945,16.0333333333333,39.69,"Rattus_argentiventer",0.19845,5.29831736654804,3.15095261289696,-1.61721809975306,2.77466988844361,NA,NA
"885","Mammalia","Rodentia","Muridae","Rattus","blangorum",NA,"Aceh Rat",102.645,142.68,4.2,7.00066173254836,27.4340589382444,13.9349700423791,39.69,"Rattus_blangorum",0.278174936921783,4.96060436049069,3.31178526841887,-1.27950509369572,2.63440151112027,NA,NA
"886","Mammalia","Rodentia","Muridae","Rattus","colletti",NA,"Australian Dusky Rat",60.872,151.99,1.5,10.3388999276268,13.7841046410443,7.99428308581942,65.53,"Rattus_colletti",0.431146785972761,5.02381472920837,2.62351609068291,-0.841306676156964,2.07872667194877,NA,NA
"887","Mammalia","Rodentia","Muridae","Rattus","exulans",NA,"Pacific Rat",90.79444,60.315,3.908333333,4.88693251056951,17.8841275268653,14.7117733921262,22.125,"Rattus_exulans",0.366824173091271,4.09958082901735,2.88391358912607,-1.00287263812335,2.68864808425559,NA,NA
"888","Mammalia","Rodentia","Muridae","Rattus","fuscipes",NA,"Australian Bush Rat",106.83036,127.29,5.3,2.52671788828659,12.6520700637433,17.1081482829413,21.28,"Rattus_fuscipes",0.167177311650562,4.84646794788234,2.53782084318837,-1.7887002834089,2.83955485778918,NA,NA
"889","Mammalia","Rodentia","Muridae","Rattus","lugens",NA,"Mentawai Archipelago Rat",102.645,200,4.2,5.0537277,19.8044511899548,13.9349700423791,39.69,"Rattus_lugens",0.19845,5.29831736654804,2.98590672000853,-1.61721809975306,2.63440151112027,NA,NA
"890","Mammalia","Rodentia","Muridae","Rattus","lutreolus",NA,"Australian Swamp Rat",79,112,4.408333333,2.77283482142857,11.6234323595413,19.3676160322152,25,"Rattus_lutreolus",0.223214285714286,4.71849887129509,2.45302309158809,-1.49962304642689,2.9636023945846,NA,NA
"891","Mammalia","Rodentia","Muridae","Rattus","norvegicus",NA,"Brown Rat",78.78396,280,5,7.419225,35.4947115051206,22.1646137107096,63.75,"Rattus_norvegicus",0.227678571428571,5.63478960316925,3.56938371369724,-1.47982041913071,3.09849704015025,NA,NA
"892","Mammalia","Rodentia","Muridae","Rattus","rattus",NA,"Roof Rat",102.645,200,4.2,5.0537277,19.8044511899548,13.9349700423791,39.69,"Rattus_rattus",0.19845,5.29831736654804,2.98590672000853,-1.61721809975306,2.63440151112027,NA,NA
"893","Mammalia","Rodentia","Muridae","Rattus","satarae",NA,"Sahyadris Forest Rat",102.645,200,4.2,5.0537277,19.8044511899548,13.9349700423791,39.69,"Rattus_satarae",0.19845,5.29831736654804,2.98590672000853,-1.61721809975306,2.63440151112027,NA,NA
"894","Mammalia","Rodentia","Muridae","Rattus","simalurensis",NA,"Simalur Archipelago Rat",102.645,142.68,4.2,7.00066173254836,27.4340589382444,13.9349700423791,39.69,"Rattus_simalurensis",0.278174936921783,4.96060436049069,3.31178526841887,-1.27950509369572,2.63440151112027,NA,NA
"895","Mammalia","Rodentia","Muridae","Rattus","tanezumi",NA,"Oriental House Rat",102.645,171.34,4.2,5.89906349947473,23.1171369090169,13.9349700423791,39.69,"Rattus_tanezumi",0.231644683086261,5.1436498865359,3.14057420002067,-1.46255061974092,2.63440151112027,NA,NA
"896","Mammalia","Rodentia","Muridae","Rattus","tiomanicus",NA,"Malaysian Field Rat",102.645,142.68,4.2,7.00066173254836,27.4340589382444,13.9349700423791,39.69,"Rattus_tiomanicus",0.278174936921783,4.96060436049069,3.31178526841887,-1.27950509369572,2.63440151112027,NA,NA
"897","Mammalia","Rodentia","Muridae","Rhabdomys","dilectus",NA,"Mesic Four-striped Grass Rat",54.17608,45.865,4.5,4.41120680257277,19.1956857002549,29.3178081544475,8.43,"Rhabdomys_dilectus",0.183800283440532,3.82570229896162,2.95468555067249,-1.69390552694785,3.37819511823662,NA,NA
"898","Mammalia","Rodentia","Muridae","Rhabdomys","pumilio",NA,"Xeric Four-striped Grass Rat",54.17608,45.865,4.5,4.41120680257277,19.1956857002549,29.3178081544475,8.43,"Rhabdomys_pumilio",0.183800283440532,3.82570229896162,2.95468555067249,-1.69390552694785,3.37819511823662,NA,NA
"899","Mammalia","Rodentia","Muridae","Taterillus","pygargus",NA,"Senegal Tateril",78.82924,45.45,8.2,4.1991199119912,33.5258971650919,36.9681448152995,11,"Taterillus_pygargus",0.242024202420242,3.81661282062349,3.51231818988624,-1.41871754782512,3.61005659087525,NA,NA
"900","Mammalia","Rodentia","Muridae","Zyzomys","argurus",NA,"Common Australian Rock Rat",155.06,45.21,4.158333333,1.15647865516479,4.31772626048337,8.78841523632787,14,"Zyzomys_argurus",0.30966600309666,3.81131830130651,1.46272893510469,-1.17226097169126,2.17343440378478,NA,NA
